fecha,anio,work_center_id,work_center_name,linea,min_disp_dia_base,unidades_paralelas,eficiencia,min_disp_total
2023-10-31,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-01,2023,WC_SARTEN,Sartén,Caliente,480,2,0.906,870.0
2023-11-01,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.924,443.3
2023-11-01,2023,WC_HORNO,Horno,Caliente,480,1,0.955,458.2
2023-11-01,2023,WC_TABLA,Tabla,Fria,480,2,0.915,878.7
2023-11-01,2023,WC_EMPLATE,Emplatado,General,480,2,0.981,941.3
2023-11-02,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-02,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-02,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-02,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-02,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-03,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-03,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-03,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-03,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-03,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-04,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-04,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-04,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-04,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-04,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-05,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-05,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-05,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-05,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-05,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-06,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-06,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-06,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-06,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-06,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-07,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-07,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-07,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-07,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-07,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-08,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-08,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-08,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-08,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-08,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-09,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-09,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-09,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-09,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-09,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-10,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-10,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-10,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-10,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-10,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-11,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-11,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-11,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-11,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-11,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-12,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-12,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-12,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-12,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-12,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-13,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-13,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-13,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-13,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-13,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-14,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-14,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-14,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-14,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-14,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-15,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-15,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-15,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-15,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-15,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-16,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-16,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-16,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-16,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-16,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-17,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-17,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-17,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-17,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-17,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-18,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-18,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-18,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-18,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-18,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-19,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-19,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-19,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-19,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-19,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-20,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-20,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-20,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-20,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-20,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-21,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-21,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-21,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-21,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-21,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-22,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-22,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-22,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-22,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-22,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-23,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-23,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-23,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-23,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-23,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-24,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-24,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-24,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-24,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-24,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-25,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-25,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-25,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-25,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-25,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-26,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-26,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-26,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-26,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-26,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-27,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-27,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-27,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-27,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-27,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-28,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-28,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-28,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-28,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-28,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-29,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-29,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-29,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-29,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-29,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-11-30,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-11-30,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-11-30,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-11-30,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-11-30,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-01,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-01,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-01,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-01,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-01,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-02,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-02,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-02,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-02,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-02,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-03,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-03,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-03,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-03,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-03,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-04,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-04,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-04,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-04,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-04,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-05,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-05,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-05,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-05,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-05,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-06,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-06,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-06,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-06,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-06,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-07,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-07,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-07,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-07,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-07,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-08,2023,WC_SARTEN,Sartén,Caliente,480,2,0.865,830.4
2023-12-08,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.931,447.0
2023-12-08,2023,WC_HORNO,Horno,Caliente,480,1,0.886,425.1
2023-12-08,2023,WC_TABLA,Tabla,Fria,480,2,0.92,883.6
2023-12-08,2023,WC_EMPLATE,Emplatado,General,480,2,0.978,939.1
2023-12-09,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-09,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-09,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-09,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-09,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-10,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-10,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-10,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-10,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-10,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-11,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-11,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-11,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-11,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-11,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-12,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-12,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-12,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-12,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-12,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-13,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-13,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-13,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-13,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-13,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-14,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-14,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-14,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-14,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-14,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-15,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-15,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-15,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-15,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-15,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-16,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-16,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-16,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-16,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-16,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-17,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-17,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-17,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-17,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-17,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-18,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-18,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-18,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-18,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-18,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-19,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-19,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-19,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-19,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-19,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-20,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-20,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-20,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-20,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-20,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-21,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-21,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-21,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-21,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-21,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-22,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-22,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-22,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-22,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-22,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-23,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-23,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-23,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-23,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-23,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-24,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-24,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-24,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-24,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-24,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-25,2023,WC_SARTEN,Sartén,Caliente,480,2,0.868,833.8
2023-12-25,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.876,420.3
2023-12-25,2023,WC_HORNO,Horno,Caliente,480,1,0.94,451.4
2023-12-25,2023,WC_TABLA,Tabla,Fria,480,2,0.95,912.4
2023-12-25,2023,WC_EMPLATE,Emplatado,General,480,2,0.963,924.9
2023-12-26,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-26,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-26,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-26,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-26,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-27,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-27,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-27,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-27,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-27,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-28,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-28,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-28,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-28,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-28,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-29,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-29,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-29,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-29,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-29,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-30,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-30,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-30,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-30,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-30,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2023-12-31,2023,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2023-12-31,2023,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2023-12-31,2023,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2023-12-31,2023,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2023-12-31,2023,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-01-01,2024,WC_SARTEN,Sartén,Caliente,480,2,0.917,880.8
2024-01-01,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.904,433.8
2024-01-01,2024,WC_HORNO,Horno,Caliente,480,1,0.897,430.6
2024-01-01,2024,WC_TABLA,Tabla,Fria,480,2,0.916,879.0
2024-01-01,2024,WC_EMPLATE,Emplatado,General,480,2,0.92,883.0
2024-01-02,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-01-02,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-01-02,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-01-02,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-01-02,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-01-03,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-01-03,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-01-03,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-01-03,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-01-03,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-01-04,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-01-04,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-01-04,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-01-04,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-01-04,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-01-05,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-01-05,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-01-05,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-01-05,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-01-05,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-01-06,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-01-06,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-01-06,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-01-06,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-01-06,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-01-07,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-01-07,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-01-07,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-01-07,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-01-07,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-01-08,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-01-08,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-01-08,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-01-08,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-01-08,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
